No,actBeginTm,actEndTm,actPlace,adultPosblAt,gugunCd,nanmmbyNm,noticeBgnde,noticeEndde,progrmBgnde,progrmEndde,progrmRegistNo,progrmSj,progrmSttusSe,sidoCd,srvcClCode,url,yngbgsPosblAt,gugunNm,sidoNm
1846,10,11,고양시일산노인종합복지관,Y,3940000,고양시일산노인종합복지관,20231106,20240126,20231106,20240131,3058187,(전화말벗-오전)취약노인 안부확인 및 복지서비스 안내 자원봉사자 모집,2,6410000,행정보조 > 업무지원,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3058187,N,고양시,경기도
1847,14,18,대덕작은도서관,Y,3940000,대덕작은도서관,20231103,20231128,20231107,20240131,3057477,대덕작은도서관 오후 봉사활동[14:00~18:00],3,6410000,행정보조 > 업무지원,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3057477,N,고양시,경기도
1848,13,17,경기도 안산시 상록구 선진로112 사동청소년문화의집(본오아파트 2차 상가동 1층),Y,3930000,사동청소년문화의집,20230901,20231201,20230901,20231201,3032928,사동청소년문화의집-안내데스크 운영지원 및 업무보조(주말오후),3,6410000,행정보조 > 업무지원,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3032928,Y,안산시,경기도
1849,9,13,경기도 안산시 상록구 선진로112 사동청소년문화의집(본오아파트 2차 상가동 1층),Y,3930000,사동청소년문화의집,20230901,20231201,20230901,20231201,3032926,사동청소년문화의집-안내데스크 운영지원 및 업무보조(주말오전),3,6410000,행정보조 > 업무지원,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3032926,Y,안산시,경기도
1850,13,18,선부청소년문화의집,Y,3930000,선부청소년문화의집,20230818,20231125,20230902,20231126,3022830,선부청소년문화의집-안내데스크 운영 지원 및 자료 정리(오후),3,6410000,행정보조 > 업무지원,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3022830,Y,안산시,경기도
1851,13,16,선부청소년문화의집,Y,3930000,선부청소년문화의집,20230901,20231124,20230916,20231125,3027573,[선부청소년문화의집]선녀마을작은도서관,3,6410000,행정보조 > 업무지원,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3027573,Y,안산시,경기도
1852,13,17,경기 안산시 단원구 선부동 980-5,Y,3930000,선부종합사회복지관,20230918,20231130,20230918,20231130,3040072,안산시선부종합사회복지관 주민만남 통역 봉사(러시아어) ,2,6410000,행정보조 > 업무지원,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3040072,N,안산시,경기도
1853,17,19,"경기도 안산시 단원구 선이로14, 3층 3021호",Y,3930000,이주민시민연대사회적협동조합,20231017,20240119,20231023,20240122,3048226,이주민 시민연대 사회적협동조합 - 도서자료 정리 및 환경정화(기관청소),2,6410000,행정보조 > 업무지원,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3048226,Y,안산시,경기도
1854,10,13,구리시 검배로200 하수처리장 내 곤충생태관(구리타워방면),Y,3980000,구리시곤충생태관,20231004,20231231,20231007,20231231,3042237,구리시곤충생태관 소독 및 안내 (오전),2,6410000,행정보조 > 업무지원,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3042237,N,구리시,경기도
1855,13,17,구리시 검배로200 하수처리장 내 곤충생태관(구리타워방면),Y,3980000,구리시곤충생태관,20231004,20231231,20231007,20231231,3042238,구리시곤충생태관 소독 및 안내 (오후),2,6410000,행정보조 > 업무지원,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3042238,N,구리시,경기도
1856,9,16,경기도 구리시 장자호수길 62 1층 굿윌스토어 구리점,Y,3980000,밀알복지재단굿윌스토어,20230904,20240108,20231011,20240109,3030217,매장상품진열 및 기증품 분류작업,2,6410000,행정보조 > 업무지원,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3030217,N,구리시,경기도
1857,9,13,구리시청소년수련관 4층 청소년스터디카페,Y,3980000,구리시청소년수련관,20231101,20231130,20231101,20231130,3054685,"청소년스터디카페 입장관리, 좌석관리 및 정리 (9:30~13:30)",2,6410000,행정보조 > 업무지원,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3054685,N,구리시,경기도
1858,13,17,구리시청소년수련관 4층 청소년스터디카페,Y,3980000,구리시청소년수련관,20231101,20231130,20231101,20231130,3054687,"청소년스터디카페 입장관리, 좌석관리 및 정리 (13:30~17:30)",3,6410000,행정보조 > 업무지원,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3054687,N,구리시,경기도
1859,17,20,구리시청소년수련관 4층 청소년스터디카페,Y,3980000,구리시청소년수련관,20231101,20231130,20231101,20231130,3054689,"청소년스터디카페 입장관리, 좌석관리 및 정리 (17:30~20:30)",3,6410000,행정보조 > 업무지원,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3054689,N,구리시,경기도
1860,12,18,고양어울림누리 빙상장(얼음마루),Y,3940000,고양도시관리공사,20230816,20231126,20230902,20231126,3018560,고양어울림누리 빙상장 안내방송 및 질서유지 자원봉사,3,6410000,행정보조 > 업무지원,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3018560,N,고양시,경기도
1861,10,12,"소상공인시장진흥공단 고양센터(경기도 고양시 일산동구 장백로 204, 보림빌딩 6층)",Y,3940000,소상공인시장진흥공단고양센터,20230905,20231130,20230908,20231130,3030968,공공기관 행정업무 보조,3,6410000,행정보조 > 업무지원,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3030968,N,고양시,경기도
1862,9,13,고양어울림누리체육센터 수영장 건물 1층,Y,3940000,고양도시관리공사,20230925,20231225,20231001,20231231,3035411,고양어울림누리체육센터 무인발권기 사용 안내 자원봉사 모집(오전),3,6410000,행정보조 > 업무지원,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3035411,N,고양시,경기도
1863,14,17,고양시자원봉사센터(고양종합운동장 내 B1층 상담실),Y,3940000,고양시자원봉사센터,20231004,20231230,20231004,20231230,3042704,업무보조(자료정리 및 실적입력 등 단순 사무업무) 관련 봉사자 모집 ,3,6410000,행정보조 > 업무지원,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3042704,N,고양시,경기도
1864,9,13,기념관 1층 안내데스크,Y,4000000,유엔군초전기념관,20231020,20231130,20231101,20231130,3050443,기념관 안내데스크 봉사활동 모집(오전),3,6410000,행정보조 > 업무지원,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3050443,Y,오산시,경기도
1865,13,17,기념관 1층 안내데스크,Y,4000000,유엔군초전기념관,20231020,20231130,20231101,20231130,3050445,기념관 안내데스크 봉사활동 모집(오후),3,6410000,행정보조 > 업무지원,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3050445,Y,오산시,경기도
1866,10,14,"경기도 오산시 오산천로 52, 맑음터공원 에코리움",Y,4000000,환경사업소 공원녹지과,20231010,20240131,20231101,20240131,3045808,2023년 오산시 맑음터공원 에코리움 오전 자원봉사자 모집 안내,2,6410000,행정보조 > 업무지원,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3045808,Y,오산시,경기도
1867,13,17,"경기도 오산시 오산천로 52, 맑음터공원 에코리움",Y,4000000,환경사업소 공원녹지과,20231102,20231231,20231102,20231231,3057135,2023년 오산시 맑음터공원 에코리움 오후 자원봉사자 모집 안내,2,6410000,행정보조 > 업무지원,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3057135,Y,오산시,경기도
1868,9,13,진접푸른숲도서관,N,3990000,진접푸른숲도서관,20231020,20231125,20231101,20231126,3050714,[2023년 11월] 진접푸른숲도서관 청소년 자원봉사 모집(오전),2,6410000,행정보조 > 업무지원,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3050714,Y,남양주시,경기도
1869,13,17,진접푸른숲도서관,N,3990000,진접푸른숲도서관,20231020,20231125,20231101,20231126,3050720,[2023년 11월] 진접푸른숲도서관 청소년 자원봉사 모집(오후),3,6410000,행정보조 > 업무지원,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3050720,Y,남양주시,경기도
1870,9,13,진접푸른숲도서관,Y,3990000,진접푸른숲도서관,20231020,20231129,20231101,20231130,3050705,[2023년 11월] 진접푸른숲도서관 성인 자원봉사 모집(오전),3,6410000,행정보조 > 업무지원,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3050705,N,남양주시,경기도
1871,13,17,진접푸른숲도서관,Y,3990000,진접푸른숲도서관,20231020,20231129,20231101,20231130,3050708,[2023년 11월] 진접푸른숲도서관 성인 자원봉사 모집(오후),2,6410000,행정보조 > 업무지원,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3050708,N,남양주시,경기도
1872,10,14,호평도서관,Y,3990000,호평도서관,20231023,20231130,20231101,20231130,3049900,호평도서관 11월 자원봉사-성인(오전 10시 ~ 오후 2시),3,6410000,행정보조 > 업무지원,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3049900,N,남양주시,경기도
1873,14,18,호평도서관,Y,3990000,호평도서관,20231023,20231130,20231101,20231130,3049904,호평도서관 11월 자원봉사-성인(오후 2~6시),3,6410000,행정보조 > 업무지원,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3049904,N,남양주시,경기도
1874,14,18,진건도서관,Y,3990000,진건도서관,20231030,20231229,20231101,20231231,3054576,진건도서관 평일 및 주말 자원봉사자 모집(14시~18시) ,2,6410000,행정보조 > 업무지원,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3054576,N,남양주시,경기도
1875,9,13,진건도서관,Y,3990000,진건도서관,20231030,20231229,20231101,20231231,3054574,진건도서관 평일 및 주말 자원봉사자 모집(09시~13시) ,2,6410000,행정보조 > 업무지원,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3054574,N,남양주시,경기도
1876,13,17,다산중앙로 7,Y,3990000,다산행정복지센터,20231102,20231129,20231102,20231130,3057225,"[오후][다산] 재활용창구 운영, 사무실 보조",2,6410000,행정보조 > 업무지원,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3057225,N,남양주시,경기도
1877,10,12,경기도 군포시 청백리길 16 그림책꿈마루,Y,4020000,그림책꿈마루,20230922,20240130,20231108,20240131,3039316,"[그림책꿈마루]주중오전2 도서정리, 상설전시실, 기획전시실,공연장,교육프로그램안내  ",2,6410000,행정보조 > 업무지원,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3039316,N,군포시,경기도
1878,14,18,경기도 군포시 청백리길 16 그림책꿈마루,Y,4020000,그림책꿈마루,20231121,20240221,20231121,20240221,3064571,"[그림책꿈마루]주중 오후  도서정리, 상설전시실, 기획전시실,공연장,교육프로그램안내 ",2,6410000,행정보조 > 업무지원,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3064571,N,군포시,경기도
1879,13,17,경기도 시흥시 서해안로 113-27,Y,4010000,시흥도시공사(공원레저부),20230901,20231130,20230901,20231130,3027647,[오이도선사유적공원]패총전시관 방문객 안내 지원 (오후),2,6410000,행정보조 > 업무지원,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3027647,N,시흥시,경기도
1880,10,12,경기도 시흥시 서해안로 113-27,Y,4010000,시흥도시공사(공원레저부),20230901,20231130,20230901,20231130,3027578,[오이도선사유적공원]패총전시관 방문객 안내 지원 (오전),2,6410000,행정보조 > 업무지원,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3027578,N,시흥시,경기도
1881,13,17,정왕청소년문화의집,Y,4010000,정왕청소년문화의집,20231025,20231231,20231105,20231231,3053089,(주말 오후) 정왕청소년문화의집 출입문 및 안내데스크 관리,2,6410000,행정보조 > 업무지원,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3053089,Y,시흥시,경기도
1882,14,18,군자청소년문화센터,Y,4010000,시흥시능곡청소년문화의집(군자청소년문화센터),20231121,20240219,20231121,20240219,3064733,군자청소년문화센터 청소년문화공간 업무보조 봉사자 모집 (20세 이상),2,6410000,행정보조 > 업무지원,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3064733,N,시흥시,경기도
1883,15,18,중앙도서관 자료실,Y,4000000,오산시중앙도서관,20231010,20231130,20231101,20231130,3045752,11월 오후 도서 및 서가정리(15~18),3,6410000,행정보조 > 업무지원,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3045752,Y,오산시,경기도
1884,10,13,중앙도서관 자료실,Y,4000000,오산시중앙도서관,20231010,20231130,20231101,20231130,3045748,11월 오전 도서 및 서가정리(10~13),3,6410000,행정보조 > 업무지원,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3045748,Y,오산시,경기도
1885,18,21,중앙도서관 자료실,Y,4000000,오산시중앙도서관,20231010,20231130,20231101,20231130,3045755,11월 평일저녁 도서 및 서가정리(18~21),3,6410000,행정보조 > 업무지원,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3045755,Y,오산시,경기도
1886,10,12,꿈두레도서관 자료실,Y,4000000,꿈두레도서관,20231018,20231130,20231101,20231130,3049604,【꿈두레도서관】 도서 및 서가정리,2,6410000,행정보조 > 업무지원,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3049604,N,오산시,경기도
1887,15,18,꿈두레도서관 자료실,Y,4000000,꿈두레도서관,20231018,20231130,20231101,20231130,3049605,【꿈두레도서관】 도서 및 서가정리,2,6410000,행정보조 > 업무지원,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3049605,N,오산시,경기도
1888,18,21,꿈두레도서관 자료실,Y,4000000,꿈두레도서관,20231018,20231130,20231101,20231130,3049607,【꿈두레도서관】 도서 및 서가정리,2,6410000,행정보조 > 업무지원,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3049607,N,오산시,경기도
1889,10,13,미사도서관 1층 어린이자료실,Y,4040000,하남시 미사도서관,20231023,20231128,20231101,20231130,3051449,하남시 미사도서관 도서배가 및 도서정리 (평일) 10:00~13:00,3,6410000,행정보조 > 업무지원,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3051449,N,하남시,경기도
1890,9,13,"의왕시 안양판교로 89, 2층 의왕고용복지플러스센터",Y,4030000,의왕고용복지플러스센터,20230821,20231124,20230828,20231124,3023632,실업급여 업무보조(여자),3,6410000,행정보조 > 업무지원,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3023632,N,의왕시,경기도
1891,14,17,센터 다목적실/산본중심상가,Y,4020000,경기도 군포시,20230918,20231215,20231002,20231220,3029113,[성인] 찾아가는 자원봉사 거리 캠페인 및 SNS홍보(10~12월),2,6410000,행정보조 > 업무지원,https://1365.go.kr/vols/P9210/partcptn/timeCptn.do?type=show&progrmRegistNo=3029113,N,군포시,경기도
